Timestamp,Condition,HeartRate,CognitiveLoad,Attention,leftPupilDialation,rightPupilDialation,collidingObject,AF3,AF4,FP1,FP2,AF7,AF8,
18/07/2022 8:37:48 p.m.:728,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:756,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:779,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:810,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:839,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:872,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:897,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:923,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:947,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:987,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:14,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:46,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:80,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:115,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:154,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:179,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:214,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:247,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:285,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:316,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:348,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:382,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:414,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:449,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:488,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:49 p.m.:516,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
